bwv3.6.mxl,V6/V,V65/V,V,i43,V/V,2
bwv296.mxl,ii65,V42/V,v6,ii43,v,6
bwv296.mxl,IV6,V6,I,V7,I,8
bwv296.mxl,IV6,v7b3,IV6,IV,bVII,10
bwv296.mxl,V65,I,IV,V65/V,V,12
bwv296.mxl,I64,IV7,V,V7,I,14
bwv297.mxl,i,i,iv,iio6,i,1
bwv297.mxl,i7,V/V,V/V,V7/V,V,3
bwv297.mxl,bVI7,ii/o43,vi/o64#2,viiob753/V,V,4
bwv297.mxl,iv6,bVII,bVII,bVII7,III,6
bwv297.mxl,bVI,ii/o65,V,V75#3,i,7
bwv297.mxl,bVII,v6,bVI6,bVII65,III,9
bwv297.mxl,III,i,III6,bVI,III,10
bwv297.mxl,ii/o65,ii65,V,i4#3,I,11
bwv299.mxl,vi,IV,V,V7,I,4
bwv299.mxl,I6,ii7,I6,V42/V,V,8
bwv299.mxl,viio,iii/o65b3,V/ii,III+6/ii,ii,12
bwv299.mxl,IV42,IV,V7,I43,I,16
bwv301.mxl,v,vi/o#653,V/V,V7/V,V,3
bwv301.mxl,i,ii/o65,V,i4#3,i,5
bwv301.mxl,bVII65,III,iv65,iv65,III,8
bwv301.mxl,ii/o43,iv6,bVII,bVII42,III,10
bwv301.mxl,bVI,i43,viiob753/V,V65/V,V,12
bwv301.mxl,i6,ii/o65,ii/o7,V,I,14
bwv302.mxl,I,I7,V/V,V7/V,V,2
bwv302.mxl,vi64,viio6,I,V7,I,4
bwv302.mxl,vi6,V6,I,V/V,V,6
bwv302.mxl,I,IV,IV7,V,I,7
bwv302.mxl,viio6/V,V6,vi65,V/V,V,8
bwv302.mxl,iii42,V6/ii,V65/ii,ii,V/ii,10
bwv302.mxl,I,ii65,V,V7,I,12
bwv303.mxl,viio6,V64,I,V/V,V,2
bwv303.mxl,IV6,iv7,V,V7,I,4
bwv303.mxl,V,I,V/V,V7/V,V,6
bwv303.mxl,IV6,I6,ii,V7,I,7
bwv303.mxl,viio6/V,V6,vi65,V/V,V,8
bwv303.mxl,V7/IV,V6/ii,V65/ii,ii,V/ii,9
bwv303.mxl,IV6,IV7,V,V,I,11
bwv304.mxl,vii/o43,iii,V43,I,I,2
bwv304.mxl,ii42,V6,I,V,I,4
bwv304.mxl,V65/iii,V6/iii,V/vi,vi,vi,6
bwv304.mxl,V6,V6,I,iii6,I,8
bwv304.mxl,IV6,IV7,V,I,I,17
bwv304.mxl,IV6,I64,V,V7,I,25
bwv306.mxl,I7,I,I42,viio6/V,V,4
bwv306.mxl,I64,ii65,vii/o43,ii6,V/vi,8
bwv306.mxl,IV,IV7,V,V7,vi,12
bwv306.mxl,IV,IV7,V,V7,I,16
bwv307.mxl,vi42,ii6,ii65,V,I,2
bwv307.mxl,I,ii65,V,V7,I,4
bwv307.mxl,viio#63/vi,vi,vii/o42,I6,V,6
bwv307.mxl,iii43,vi,I43,ii6,V/vi,8
bwv307.mxl,I,ii65,V,V7,I,10
bwv308.mxl,vi,V7,I,Ib753,IV,2
bwv308.mxl,IV,i43,vi42,V,I,4
bwv308.mxl,V6,V/V,iii6/V,V7/V,V,6
bwv308.mxl,ii42,V65,I,V,I,8
bwv308.mxl,I,i43,vi42,V,I,10
bwv309.mxl,bVI,i64,ii/o65,V,i,2
bwv309.mxl,V6,V75#3,i,viiob753/V,V,4
bwv309.mxl,viiob753/V,i64,i4,V,i,6
bwv309.mxl,iv6,bVI7,ii/o43,iv6,V,8
bwv309.mxl,bVI42,i64,ii/o65,ii/o7,V,10
bwv309.mxl,iv6,#v7/-iii,iv4,I,iv,12
bwv309.mxl,i,iv7,V,V7#3,I,13
bwv310.mxl,iv7,bVII43,iv,bVII7,III,3
bwv310.mxl,i,IV64,IV,IV75#3,bVII,6
bwv310.mxl,iv,iv7,V,V75#3,bVI,8
bwv310.mxl,viio#63,i,V,V75#3,I,10
bwv313.mxl,V7#3,i,III+#642,i6,V,2
bwv313.mxl,III6,iv65,iv7,bVII,III,4
bwv313.mxl,V6,viio,i,viiob753/V,V,6
bwv313.mxl,iv64,V#3,i64,V7#3,I,9
bwv314.mxl,IV6,IV,I,Ib753,IV,2
bwv314.mxl,V6,V65,I,V,I,4
bwv314.mxl,V,V65/V,V,V/V,V,6
bwv314.mxl,IV,vii/o43,I6,vii/o7/V,V,9
bwv314.mxl,I6,V65/IV,iv5,IV,I,10
bwv315.mxl,V7#3,i,i,iv43,i,3
bwv315.mxl,III,iv65,bVII,bVII7,III,5
bwv315.mxl,bVI+6,I,iv,v42,iv,7
bwv315.mxl,iio6,iv,V,vi4#2,V,10
bwv315.mxl,iv6,i64,V75#3,i64#3,i,12
bwv316.mxl,ii,V,V,V75#3,i,2
bwv316.mxl,i,v6,vi7,viio6/V,v,4
bwv316.mxl,ii65,V,V,V75#3,i,6
bwv316.mxl,III6,iv65,bVII,bVII7,III,8
bwv316.mxl,i6,i,V,V75#3,I,10
bwv317.mxl,viio6,I,vi7,viio6/V,V,2
bwv317.mxl,viio6,I6,V,V42,I,4
bwv317.mxl,V7,vi,vi42,ii6,V/vi,6
bwv317.mxl,I6,V64,V/V,V7/V,V,8
bwv317.mxl,I,V6/ii,V65/ii,ii,V/ii,10
bwv317.mxl,ii6,iii65,I64,V7,I,12
bwv317.mxl,I6,I,ii42,V6,I,14
bwv317.mxl,ii6,iii65,I64,V7,I,16
bwv318.mxl,iii,V64,vi65,V/V,V,2
bwv318.mxl,V6,I,I7,V/V,V,4
bwv318.mxl,IV6,I64,V,V7,I,6
bwv318.mxl,ii5,ii7,V,V7/V,V,9
bwv318.mxl,ii7/IV,viio6/IV,IV,vii/o43,I,11
bwv318.mxl,IV6,vii/o42,I64,V,I,13
bwv320.mxl,I,I,I,viio6/V,V,2
bwv320.mxl,I,viio6/V,V,V,V42,2
bwv320.mxl,viio6,iii42,ii,V7,I,6
bwv320.mxl,iii42,ii,V7,I,I,6
bwv320.mxl,V6,I,I42,viio6/V,V,14
bwv320.mxl,vi64,ii7,V/vi,III+6/vi,vi,22
bwv320.mxl,vi7,V64,V/V,V,V,30
bwv320.mxl,I6,IV7,V7,i43,I,38
bwv321.mxl,V,vi7,viio6/V,V,V,4
bwv321.mxl,vi7,viio6/V,vi,II7#3,V,8
bwv321.mxl,ii7,viio6,ii,V7,I,12
bwv321.mxl,I,I6,V,V7,I,16
bwv322.mxl,vi42,ii6,iii/o43,v6,vi,2
bwv322.mxl,I,V,V,V7,I,4
bwv322.mxl,iii/o43,v6,I,Ib753,IV,6
bwv322.mxl,V43/V,iii6,I64,V7,I,8
bwv322.mxl,ii,V,V,V7,I,11
bwv322.mxl,vio6,i,V/V,V7/V,v,13
bwv322.mxl,viio6,vii/o65,iii6,V7,I,15
bwv322.mxl,IV6,IV,I,Ib753,IV,17
bwv322.mxl,IV7,V,i4,V,I,20
bwv323.mxl,i,iv65,iv7,bVII,iii5,5
bwv323.mxl,I6#42,iv6,iv,iv64,I,11
bwv324.mxl,i7,iv65,iv7,bVII,III,5
bwv324.mxl,iv6,i64,V,V75#3,i,9
bwv325.mxl,I6,V,V,V7,I,2
bwv325.mxl,I,V6,v5,V/V,V,3
bwv325.mxl,vi65,#iv6b5,vi5,v4#3,V,5
bwv325.mxl,IV7,V,IV6,V65,I,6
bwv325.mxl,vi7,V/V,iii6/V,V7/V,V,8
bwv325.mxl,I64,iii6,V,V7,I,11
bwv325.mxl,I,I,V,V7,vi,12
bwv325.mxl,V6,vi65,V/V,V7/V,iii,13
bwv325.mxl,vii/o43/V,vi6,II,II75#3,V,15
bwv325.mxl,ii,V,V,V7,I,17
bwv326.mxl,I64,ii65,V42,V,I,4
bwv326.mxl,I6,V65,I,I6,V,8
bwv326.mxl,vii/o65,vii/o7,V/vi,V/vi,vi,12
bwv326.mxl,ii65,ii7,V,V7,I,16
bwv327.mxl,I,vi,ii65,V,I,4
bwv327.mxl,I6,V65,I,I6,V,8
bwv327.mxl,vi,IV,vii/o65,V/vi,vi,12
bwv327.mxl,V7,I64,ii6,V7,I,16
bwv329.mxl,I,IV,vi43,viio6,I,2
bwv329.mxl,vi65,vi7,II,II75#3,V,5
bwv329.mxl,vi65,IV64,V65,V7,I,7
bwv329.mxl,ii65,ii65,V,V7,I,9
bwv329.mxl,V6,I7,V64,II7#3,V,11
bwv329.mxl,ii6,ii6,vii7/vi,V6/vi,vi,12
bwv329.mxl,vii/o43,ii6,V,V7,I,14
bwv330.mxl,V7#3,i,ii/o65,V,i,2
bwv330.mxl,i42,iv6,viio64#2,iv6,V,4
bwv330.mxl,iio6,III6,bVII,bVII7,III,6
bwv330.mxl,i,ii/o65,V,V75#3,I,9
bwv331.mxl,iv6,iv5,V,V75#3,i,3
bwv331.mxl,V65,i,III42,iv6,V,5
bwv331.mxl,##io6b5b3/--ii,III6,bVII,bVII7,III,8
bwv331.mxl,viio#63,i,V,V75#3,I,10
bwv332.mxl,V,I,I42,viio6/V,V,2
bwv332.mxl,vi,V6,I,V,I,4
bwv332.mxl,vi65,vi7,V/V,V/V,V,6
bwv332.mxl,V65/vi,vi,I6,V,I,8
bwv333.mxl,III,bVII,v6,bVII7,III,2
bwv333.mxl,ii,V,V,V75#3,i,4
bwv333.mxl,i,vio#63,i6,i,V,6
bwv333.mxl,V,bVI7,bVI7,iv6,V,8
bwv333.mxl,ii,V,V,V75#3,I,10
bwv334.mxl,iio6,III+6,i64,V,i,2
bwv334.mxl,iv6,i64,viiob753/V,viiob75/V,V,4
bwv334.mxl,iio64,III+6,iv7,V,i,6
bwv334.mxl,v,bVII6,i65,IV,bVII,8
bwv334.mxl,ii/o65,ii/o7,V,V75#3,I,11
bwv335.mxl,#v7/-iii,#v/-iii,I,I75#3,iv,2
bwv335.mxl,v43,i,V,V75#3,I,4
bwv335.mxl,bVII,viio6b5/V,v6,V7/V,v,6
bwv335.mxl,ii/o65,ii6,V,V75#3,I,8
bwv336.mxl,I65,vi43,I6,V65/V,V,2
bwv336.mxl,V,V6,V/V,V7/V,V,4
bwv336.mxl,ii/IV,V/ii,V75#3/ii,v4,ii,6
bwv336.mxl,I6,ii65,iii6,V7,I,8
bwv338.mxl,iv42,bVII65,I65,iv,I,2
bwv338.mxl,ii7,V,V,V75#3,i,4
bwv338.mxl,IV6,IV65,viio,V6,i,6
bwv338.mxl,bVI42,i64,ii/o43,iv6,V,8
bwv338.mxl,iv,V,V,V75#3,I,10
bwv339.mxl,vi,I64,vii/o43,ii6,V/vi,3
bwv339.mxl,ii65,ii7,V,V7,I,5
bwv339.mxl,I43,ii6,ii7,V75#3/vi,vi,8
bwv339.mxl,viio7/ii,V65/ii,ii,IV6/IV,IV,10
bwv339.mxl,I6,i5,V,V7,I,13
bwv340.mxl,iii42,iv43,IV,IV6,I,2
bwv340.mxl,vi,V7#3/iii,V6/ii,viio7/iii,iii,4
bwv340.mxl,ii65,ii7,V,V7,I,6
bwv340.mxl,vi,I43,V65/V,ii7,V,8
bwv340.mxl,vi,I42,vi6,V64/V,V/vi,10
bwv340.mxl,ii65,ii7,iii6,V7,I,12
bwv340.mxl,vi,V/V,iii6/V,V7/V,V,14
bwv340.mxl,V,V65/vi,vi,#vo6b5b3/V,V/vi,15
bwv340.mxl,vii/o7/V,V6/V,V6/vi,V/vi,vi,17
bwv340.mxl,I,i4,V,V,I,19
bwv341.mxl,v,v,i65,IV,bVII,1
bwv341.mxl,ii43,IV6,V65,i,V,3
bwv341.mxl,bVII6,i7,bVII65,bVII7,III,6
bwv341.mxl,III6,III6,iv,iio6,III,7
bwv341.mxl,iv6,ii/o43,i6,V75#3,I,9
bwv343.mxl,v64,bVII6,I#643,#iiio63b3,IV,4
bwv343.mxl,i64,ii/o65,V,V75#3,i,8
bwv343.mxl,IV6,III6,III7,IV,bVII,12
bwv343.mxl,III64,v6,bVI7,iv6,V,17
bwv343.mxl,ii/o65,ii7,V75#3,V,I,21
bwv344.mxl,ii/o42,V65,i,V,V,4
bwv344.mxl,III,iv65,bVII,bVII7,III,8
bwv344.mxl,i,i#753,iv,V,V,12
bwv344.mxl,ii7,ii/o7,V,V75#3,i,16
bwv344.mxl,iv7,iio6,III,bVII,bVII,20
bwv344.mxl,ii/o7,V,V75#3,i,i,24
bwv345.mxl,bVI7,i64,viio64#2,iv7,V,2
bwv345.mxl,i7,III64,IV6,IV7#3,bVII,4
bwv345.mxl,V65/V,v,bIII+6#5#3/V,V7/V,V,6
bwv345.mxl,##iii/o6b5b3/-iii,##iii/o7/-iii,bVI+6,I,iv,8
bwv345.mxl,V65,i,V75#3,i64#3,i,10
bwv346.mxl,I,I,V42/IV,viio6/V,V,1
bwv346.mxl,V6,v5,V,V7,I,2
bwv346.mxl,V64,vi65,V/V,V7/V,V,5
bwv346.mxl,IV7,ii65,viio/vi,V6/vi,vi,6
bwv346.mxl,ii,III+#642/ii,ii6,ii,V/ii,8
bwv346.mxl,I6,IV42,vi64,viio6,I,9
bwv346.mxl,ii7,vii/o42/IV,viio7/ii,ii,V/ii,10
bwv346.mxl,V6/ii,V65/iii,III+43/iii,V6/iii,iii,11
bwv346.mxl,V65/V,V,V/V,V7/V,V,12
bwv346.mxl,viio64,ii6,V,V7,I,15
bwv347.mxl,V6/V,ii/IV,V/V,V7/V,V,2
bwv347.mxl,vi65,V64,V/V,V7/V,V,4
bwv347.mxl,v7/IV,IV,viio64,I6,V,6
bwv347.mxl,vii#65/ii,ii6,ii6/IV,V75#3/ii,ii,8
bwv347.mxl,ii,viio6,I,IV7,V,10
bwv347.mxl,IV7,V,V,V7,I,13
bwv348.mxl,IV7,V6/V,v,V7/V,V,2
bwv348.mxl,V6/V,V,V,V7/V,V,4
bwv348.mxl,IV7,V6/V,v,V7/V,V,6
bwv348.mxl,V6/V,V,V,V7/V,V,8
bwv348.mxl,I6b5,IV,ii65,I,V,10
bwv348.mxl,ii,iii,ii6,IV7,V,14
bwv348.mxl,ii65,I64,V7,iii65,I,16
bwv349.mxl,V,I,I42,viio6/V,V,4
bwv349.mxl,ii7/IV,I,V7/IV,IV,IV,8
bwv349.mxl,V6,V,V7,I,V,12
bwv349.mxl,I6,ii65,V,V7,I,16
bwv350.mxl,ii/o65,V,III+6,V7#3,i,3
bwv350.mxl,i4,V,III+6,V7#3,i,6
bwv350.mxl,bVI,bVI7,bVII6,bVII,III,9
bwv350.mxl,V6,III42,i6,i,V,12
bwv350.mxl,III7,bVI+#642,iv6,iv,I,15
bwv350.mxl,viio6#4,ii6,V,V,I,18
bwv351.mxl,i7,iio6,viiob753/V,V65/V,V,2
bwv351.mxl,viio#653,V7#3,III+6,V,i,4
bwv351.mxl,bVI,vi/o7,bVII,viio7,i,6
bwv351.mxl,i,V,bVI7,iv6,V,7
bwv351.mxl,i4#3,V,III+6,V7#3,I,9
bwv352.mxl,viio,i,ii42,V,i,2
bwv352.mxl,viio#653,i6,vi#65,viio64/V,V,4
bwv352.mxl,v42,i65,IV,IV75#3,bVII,6
bwv352.mxl,iio6,III6,bVII,bVII7,III,8
bwv352.mxl,III,ii/o42,viio7,i,V,10
bwv352.mxl,iv6,i64,V,i4#3,I,12
bwv353.mxl,i,ii/o65,V,V75#3,i,3
bwv353.mxl,viio#63,viio#63,i,i5,V,5
bwv353.mxl,v42,i65,IV,IV75#3,bVII,8
bwv353.mxl,iv6,iv,bVII,bVII7,III,10
bwv353.mxl,iio,III,V65,i,V,12
bwv353.mxl,ii/o65,ii7,V,i4#3,I,14
bwv354.mxl,iv6,iio6,V,V75#3,i,2
bwv354.mxl,viio#63,viio6#4,i6,vio#63,V,4
bwv354.mxl,III7,i65,IV,IV75#3,bVII,6
bwv354.mxl,III6,bVI7,bVII,bVII7,III,8
bwv354.mxl,viio7,V65,i,viio4b3/V,V,10
bwv354.mxl,i64,ii/o65,V,V75#3,I,12
bwv355.mxl,V,I,I42,viio6/V,V,2
bwv355.mxl,ii65,V,V,V7,I,4
bwv355.mxl,iii,V75#3/ii,IV42,ii6,V/ii,6
bwv355.mxl,V,vi65,V/V,V7/V,V,8
bwv355.mxl,IV6,V65,iii42,I6,V,10
bwv355.mxl,V6/V,V,V6/V,V65/V,V,12
bwv355.mxl,V7,vi,V/vi,V75#3/vi,IV,14
bwv355.mxl,ii7,V,V,V7,I,16
bwv356.mxl,ii/o65,ii65,V,V75#3,i,4
bwv356.mxl,iio6,iv5,bVII,bVII7,III,8
bwv356.mxl,i65,i65,IV,IV75#3,bVII,12
bwv356.mxl,bVI7,bvi7,iio64,iv6,V,16
bwv356.mxl,ii/o65,ii7,V,V75#3,I,20
bwv357.mxl,viio#63,i,V6,i,V,2
bwv357.mxl,ii65,V,V75#3,i,i,4
bwv357.mxl,bVI,III6,bVII65,III,bVII,6
bwv357.mxl,III64,bVII,iii43,III,III,8
bwv357.mxl,iio6,iio6,V,V,V,10
bwv357.mxl,iio6,V,V,V,V6#42,10
bwv357.mxl,III65,i,iv6,i64,V,12
bwv357.mxl,III+6,bVI7,bVI7,iv6,V,14
bwv357.mxl,ii/o65,i64,V,i4#3,I,16
bwv358.mxl,i,ii/o65,V,V75#3,i,2
bwv358.mxl,iii5,V6#42,I6,viiob753/V,V,4
bwv358.mxl,i64,iv7,V,V75#3,i,6
bwv358.mxl,iv65,iv7,bVII,bVII7,III,8
bwv358.mxl,v6,vi/o#653,V/V,V7/V,V#3,11
bwv358.mxl,iii64/V,V6/V,V,V75#3,I,13
bwv359.mxl,ii7,viio6,I6,V,V,2
bwv359.mxl,V7/IV,ii65,V,V7,I,4
bwv359.mxl,ii,ii6,V/ii,V75#3/ii,ii,6
bwv359.mxl,IVb73,ii65/IV,I,V7/IV,IV,8
bwv359.mxl,viio6,iii7,IV7,V,V,10
bwv359.mxl,ii65,ii7,V,V7,I,12
bwv360.mxl,ii,viio6,I,V,V,2
bwv360.mxl,vi42,ii65,V,V,I,4
bwv360.mxl,ii,ii6,V75#3/ii,i64#3/ii,ii,6
bwv360.mxl,IV6,IV,I,Ib753,IV,8
bwv360.mxl,IV,V65,I,V,V,10
bwv360.mxl,I,ii65,V,I,I,12
bwv361.mxl,I43,V65/V,V64,V/V,V,2
bwv361.mxl,ii65,V,V7,I43,I,4
bwv361.mxl,V6,V6,V/V,V/ii,V/V,6
bwv361.mxl,iii42,vi65,V/V,i43/V,V,7
bwv361.mxl,ii42,V65,ii42,ii64,V65,9
bwv361.mxl,I64,V65/V,viio/vi,III+43/vi,vi,11
bwv361.mxl,V6,vi,ii65,V,I,13
bwv362.mxl,I6,ii7,viio6,I6,V,2
bwv362.mxl,I64,V65/V,V6/V,V,I,4
bwv362.mxl,V6/vi,V75#3/vi,vi,I6b5,IV,6
bwv362.mxl,I64,ii65,V,V7,I,8
bwv362.mxl,V6/vi,V75#3/vi,vi,I6b5,IV,10
bwv362.mxl,V42,I6,ib75,IV,I,12
bwv362.mxl,I6,ii7,V7,V7,I,14
bwv362.mxl,ii64,v7b3,iiio6,V/ii,ii,23
bwv362.mxl,I64,IV7,ii6,V,I,30
bwv363.mxl,i64#3,viiob753/V,V,V75#3,i,3
bwv363.mxl,III65,i64,V,V75#3,i,6
bwv363.mxl,iio6,III,bVII,bVII7,III,9
bwv363.mxl,i6,ii/o65,V,V75#3,I,12
bwv364.mxl,vio#63,viio7/ii,V/V,V7/V,v,3
bwv364.mxl,viio7,V65,i,V,i,5
bwv364.mxl,i,V,bVI7,iv6,V,7
bwv364.mxl,viiob753/V,v,V/V,V7/V,v,9
bwv364.mxl,viio7,i,V,V7#3,I,11
bwv365.mxl,vi,V6/vi,vi,vi6,V/vi,2
bwv365.mxl,I,ii65,V,V7,I,5
bwv365.mxl,vii/o65,vii7,V/vi,V75#3/vi,vi,7
bwv365.mxl,ii65,ii7,V,i43,I,9
bwv366.mxl,i6,v43,i,V,V,4
bwv366.mxl,iv65,bVII,bVII,bVII7,III,8
bwv366.mxl,i6,v43,i,V,V,12
bwv366.mxl,iv65,bVII,bVII,bVII7,III,16
bwv366.mxl,ii/o65,iv,bVII,III,III,20
bwv366.mxl,V65/V,V,V7#3,I,I,24
bwv367.mxl,ii65,V,I,I6,V,2
bwv367.mxl,V6,vi65,V/V,V,V,4
bwv367.mxl,I,iii43,vi,vi6,V/vi,6
bwv367.mxl,IV6,V/V,V6/V,V/V,V,8
bwv367.mxl,V/V,V/iii,V6/iii,V#3/iii,iii,10
bwv367.mxl,I,iv43,V,V7,I,12
bwv368.mxl,I,V42/IV,vi7,IV,I,4
bwv368.mxl,IV6,V6,V,V/V,V,8
bwv368.mxl,V#42/vi,vii/o43/V,V64/vi,viio#63/vi,vi,12
bwv368.mxl,V42,I6,I,V,I,16
bwv368.mxl,vi64,IV42,V/vi,V75#3/vi,vi,20
bwv368.mxl,V,iii7,I64,ii6,V/vi,24
bwv368.mxl,vi,vii7,vi6,IV6,V6,28
bwv368.mxl,V65/IV,IV,IV,ii65,I,32
bwv369.mxl,bVI7,iii4,bVII,bVII7,III,2
bwv369.mxl,bVII7,i,III43,iv6,V,4
bwv369.mxl,ii7,bVII,III,III6,bVII,6
bwv369.mxl,bVII6,bVII64,IV,IV75#3,bVII,8
bwv369.mxl,##iiio6/-iii,bVI7,i4,iv6,i,10
bwv369.mxl,iv6,bVI42,ii/o65,V75#3,I,12
bwv372.mxl,i,ii/o65,V,V75#3,i,3
bwv372.mxl,III,iio6,viiob753/V,V65/V,V,6
bwv372.mxl,ii/o7,V,III+6,V7#3,i,8
bwv372.mxl,ii65,iv5,bVII,bVII7,III,10
bwv372.mxl,III64,iv65,bVII,bVII7,III,13
bwv372.mxl,bVII,V6,i,i,V,15
bwv372.mxl,ii/o65,ii/o7,V,V7#3,I,17
bwv373.mxl,V,I,I6,vi65,V,2
bwv373.mxl,ii7,V,V,V7,I,5
