bwv3.6.mxl,V6/V,V65/V,V,i43,V/V,2
bwv373.mxl,V,vi42,V6/V,V,V,7
bwv373.mxl,I,I6,V,V7,I,10
bwv375.mxl,IV64,IV64,V,V7,I,2
bwv375.mxl,vi65,vi65,V/V,V7/V,V,4
bwv375.mxl,vi65,V/V,V7/V,V,V,4
bwv375.mxl,v43,I6,IV7,IV7,V64,6
bwv375.mxl,V,V42,I6,viio6,viio7/ii,8
bwv375.mxl,IV7,V,iii65,V7,I,10
bwv376.mxl,IV,IV7,V,V7,I,2
bwv376.mxl,V6,ii5,iii6/V,V7/V,V,4
bwv376.mxl,I6,I6,IV,IV7,V,6
bwv376.mxl,V6/vi,vi,vi42,ii6,iii,8
bwv376.mxl,ii65,ii7,V,V7,I,10
bwv377.mxl,I7,ii,viio6,I6,V,2
bwv377.mxl,V,vi65,V/V,V7/V,V,4
bwv377.mxl,ii,viio6,I6,vii/o7/V,V,6
bwv377.mxl,IV6,I64,V,V7,I,8
bwv378.mxl,V42,I6,ii,viio6,I,2
bwv378.mxl,V43,ii,V7,V,I,4
bwv378.mxl,I6,V,vi7,viio6/V,V,6
bwv378.mxl,V65,I,V,V7,I,8
bwv378.mxl,vi7,ii7,viio6,I6,V,10
bwv378.mxl,ii6,V6/ii,III+#642/ii,ii6,V/ii,12
bwv378.mxl,V,I,I42,IV6,I6,14
bwv378.mxl,vii/o43,ii6,V,V7,I,16
bwv379.mxl,viio6,ii,V7,V7,I,2
bwv379.mxl,viio64,ii6,V,V7,I,5
bwv379.mxl,V6,viio7/vi,I42,vi6,V/vi,7
bwv379.mxl,viio64,ii6,V,V7,I,9
bwv380.mxl,V7,I43,V7,V7,I,2
bwv380.mxl,vi65,vi7,V/V,V7/V,V,5
bwv380.mxl,V65,viio/ii,ii,iii42,V/ii,8
bwv380.mxl,I6,ii65,ii7,V7,I,10
bwv380.mxl,vii42,V6/vi,I+6,III7#3,vi,12
bwv380.mxl,IV7,IV,V,V7,I,14
bwv381.mxl,III7,bVI7,ii/o43,iv6,V,2
bwv381.mxl,bVII6,bVII,bVII7,III,III,4
bwv381.mxl,i,ii/o65,V,i4#3,i,6
bwv381.mxl,bVI7,iv65,bVII,bVII7,III,8
bwv381.mxl,bVI7,IV6,vio,bVII,bVII,10
bwv381.mxl,bVI6,bVII65,III,bVII,bVII,12
bwv381.mxl,i64,ii/o65,V,V75#3,I,15
bwv382.mxl,v,v6,vi/o#653,V/V,v,2
bwv382.mxl,vio,vio5,V/V,V7/V,v,4
bwv382.mxl,viio64#2,iv7,V,V6#42,i,6
bwv382.mxl,viio,i,III43,bVI6,III,10
bwv382.mxl,ii6,i64,viio64#2,iv6,V,11
bwv382.mxl,V7#3,iv64,I,ii42,I,13
bwv384.mxl,i,ii/o65,III+6,iv6,V,3
bwv384.mxl,iv,iio6,III6,bVII,III,5
bwv384.mxl,bVII6,i7,ii6,IV,bVII,8
bwv384.mxl,i6,i64,V75#3,i64#3,i,10
bwv385.mxl,viio6,I6,i5,V,I,3
bwv385.mxl,vi,I,ii65,V,I,6
bwv385.mxl,ii6,vii/o43,vi64,V/vi,vi,8
bwv385.mxl,V64,I,vi65,V7/IV,IV,10
bwv385.mxl,V,vi65,V/V,V7/V,V,13
bwv385.mxl,viio6,I6,i5,V7,I,14
bwv386.mxl,I,IV,IV6,IV,I,2
bwv386.mxl,V42,I6,I,V7,I,4
bwv386.mxl,v5,iii42,I6,I,V,6
bwv386.mxl,vi65,vi7,V/V,V/V,V,8
bwv386.mxl,viio/ii,ii6,vii/o65/IV,V/ii,ii,10
bwv386.mxl,ii65,ii7,V,i43,I,12
bwv387.mxl,bVII42,v,v5,V7/V,v,2
bwv387.mxl,IV,i6,ii7,V,I,4
bwv387.mxl,bVI42,iio6,viiob753/V,V65/V,V,6
bwv387.mxl,iio6,ii/o65,V,V75#3,I,8
bwv388.mxl,I,I6,V,V7,I,2
bwv388.mxl,iii65,IV,IV42,viio6,I,4
bwv388.mxl,vi7,V7/V,iii6/V,V/V,V,6
bwv388.mxl,vi7,viio,I,V7,vi,8
bwv388.mxl,viio6,I6,V,V7,I,10
bwv389.mxl,I,I6,ii65,V,I,2
bwv389.mxl,I6,ii65,V,V7,I,4
bwv389.mxl,V7,V6/vi,vi,V/vi,vi,6
bwv389.mxl,I6,I7,V/V,V7/V,V,8
bwv389.mxl,ii42,V7/IV,vii/o42/IV,viio/IV,IV,10
bwv389.mxl,ii,viio6/IV,ii6/IV,V/ii,ii,11
bwv389.mxl,IV6/IV,V7/IV,ii7,viio/IV,IV,13
bwv389.mxl,I6,I7,V/V,V7/V,V,15
bwv389.mxl,ii65,vii/o43,vii/o7/V,vii/o7/V,V,17
bwv389.mxl,ii43,I64,V,V7,I,19
bwv390.mxl,I,I6,ii65,V,I,4
bwv390.mxl,I6,ii65,V,i43,I,8
bwv390.mxl,V6/vi,vi,vi4,V75#3/vi,IV,12
bwv390.mxl,V,I,V/V,V7/V,V,15
bwv390.mxl,V7,I,ii42,V6/vi,vi,19
bwv390.mxl,ii6,vii/o65/IV,ii64,V75#3/ii,ii,22
bwv390.mxl,iii7,V64,V43,I,IV,26
bwv390.mxl,I6,vi65,V/V,V7/V,V,29
bwv390.mxl,viio6,I,vi6,V42/V,V,33
bwv390.mxl,I6,ii65,V,i43,I,36
bwv391.mxl,vi,V,I,V7/IV,IV,2
bwv391.mxl,IV,IV6,I,V7/IV,IV,5
bwv391.mxl,I42,viio6/V,V,V,V,7
bwv391.mxl,I,I7,V7/V,V/V,V,10
bwv391.mxl,ii,vii/o65/IV,V/ii,V75#3/ii,ii,14
bwv391.mxl,I,ii65,V,V7,I,18
bwv392.mxl,I,I6,ii7,V7,I,2
bwv392.mxl,vi,vi42,V65/V,ii7,V,4
bwv392.mxl,iv43,I,iv5,iv7,V,6
bwv392.mxl,I,iv5,iv7,V,ii,6
bwv392.mxl,viio7/ii,V65/ii,ii64,viio6#43/vi,V/ii,8
bwv392.mxl,V42/V,V6,iii6,V7/V,V,10
bwv392.mxl,IV,I64,V,v7,I,12
bwv393.mxl,I,I6,ii7,V7,I,2
bwv393.mxl,V,iii,vi7,viio6/V,V,4
bwv393.mxl,I,i5,IV,IV7,V,6
bwv393.mxl,V6,I,V65/ii,ii,V/ii,8
bwv393.mxl,V65/V,iii6,vi42,V65/V,V,10
bwv393.mxl,IV6,I64,vii/o7/V,V7,I,12
bwv394.mxl,I6,I6,ii7,V7,I,2
bwv394.mxl,I,iii43,vi7,V7/V,V,4
bwv394.mxl,viio6,I,I,ii6,V,6
bwv394.mxl,ii64,IV6,vii/o7,V65,I,8
bwv394.mxl,vi64,I6,vii/o7/V,V65/V,V,10
bwv394.mxl,IV,iii6,IV7,V,I,12
bwv395.mxl,vii/o43/IV,IV65,viio,ii43,V6/vi,2
bwv395.mxl,V/vi,V75#3/vi,vi,V7/V,V,4
bwv395.mxl,I,I,ii6,IV7,V,6
bwv395.mxl,I,V65/ii,ii,viio#653/vi,V/ii,8
bwv395.mxl,iii6,iii6,vi42,V65/V,V,10
bwv395.mxl,I6,IV,I64,V7,I,12
bwv396.mxl,iv65,ii/o43,iv6,bVII,III,2
bwv396.mxl,IV65,V6,III42,i6,V,4
bwv396.mxl,viio#653,V,i6,vio#63,V,6
bwv396.mxl,ii65,V,V,V75#3,I,8
bwv397.mxl,vii/o7/V,V6/V,viio7/vi,V/vi,vi,3
bwv397.mxl,vi7,ii,iii7,IV7,V,5
bwv397.mxl,vi64,ii65,V,V7,I,8
bwv397.mxl,ii64,vii/o65/IV,V/ii,i4#3/ii,ii,11
bwv397.mxl,ii65,ii7,V,V7,I,13
bwv398.mxl,I6,I6,I6,i5,IV,2
bwv398.mxl,V65,I,V,V7,I,4
bwv398.mxl,V6,vi7,V65,v7,I,6
bwv398.mxl,I,V64,V/V,V7/V,V,8
bwv398.mxl,I6,ii7,V65/IV,vi6,IV,10
bwv398.mxl,ii,V6/V,V65/V,iii6/V,V,12
bwv398.mxl,IV6,I,vi6,V6/vi,vi,14
bwv398.mxl,iv7,V,V,V7,I,16
bwv399.mxl,I6,V7,iii6,V7,I,2
bwv399.mxl,iii7,I,V,V7,I,4
bwv399.mxl,IV6,vi,V6,V65,I,6
bwv399.mxl,vi6,vi,V64,V7/V,V,8
bwv399.mxl,I,V42/IV,IV6,V65/IV,IV,10
bwv399.mxl,I,IV7,I64,V7,I,12
bwv400.mxl,I,I,IV,IV7,V42,2
bwv400.mxl,ii42,V65,V6,I,I,5
bwv400.mxl,V,I,I42,viio6/V,V,7
bwv400.mxl,V64,vi65,V/V,V7/V,V,10
bwv400.mxl,V/vi,V6#42/vi,I+,III#643,vi,12
bwv400.mxl,vi64,vii/o65,V/vi,V75#3/vi,vi,15
bwv400.mxl,I64,i4,V,V7,I,18
bwv401.mxl,V64,vi65,V/V,V7/V,V,2
bwv401.mxl,I64,iii6,V,i43,I,4
bwv401.mxl,V6,vi65,V/V,V42/V,V,6
bwv401.mxl,IV64,V7/IV,viio7/ii,ii,V/ii,8
bwv401.mxl,I64,ii65,V,V7,I,11
bwv402.mxl,vi,vi7,vii7/iii,V6/iii,iii,2
bwv402.mxl,V65/vi,vi,vi,V7/V,V,4
bwv402.mxl,viio6,ii,V,V,I,6
bwv402.mxl,vii/o42,I42,IV6,IV,I,8
bwv402.mxl,vii/o43/V,vi6,II,II75#3,V,10
bwv402.mxl,ii,ii7,viio7/vi,viio7/vi,vi,12
bwv402.mxl,viio#63/ii,ii,viio6,I6,V,14
bwv402.mxl,iii,V64,V65/ii,V65/iii,iii,16
bwv402.mxl,ii6,V,V,V7,I,18
bwv403.mxl,i6,v43,i,i,V6,4
bwv403.mxl,V65/V,i75b3/V,i7,V/V,V,7
bwv403.mxl,iv6,i64,ii/o43,iv6,V,11
bwv403.mxl,i42,i,i6,V,V,14
bwv403.mxl,iv6,bVII42,bVII,#iiio6,iv,18
bwv403.mxl,ii/o65,ii/o65,V,V7#3,I,21
bwv404.mxl,V,i,vi/o#653,viio64b3/V,V,1
bwv404.mxl,V6#42,i6,ii/o43,iv6,V,2
bwv404.mxl,III,IV65,bVII,bVII7,III,4
bwv404.mxl,i6,viio,V75#3,i,V,6
bwv404.mxl,i43,ii/o65,V,V75#3,i,8
bwv405.mxl,iv65,iv65,bVII,bVII,III,3
bwv405.mxl,i,i7,V/V,V7/V,V,6
bwv405.mxl,V,IV6,V6,i,V,8
bwv405.mxl,ii/o65,i64,i4,V,I,11
bwv406.mxl,bVI,III,iv,bVII7,III,3
bwv406.mxl,bVI,bVII,bVII,bVII7,III,6
bwv406.mxl,viio6#4,ii6,V,V75#3,bVI,8
bwv406.mxl,ii7,V,V,V75#3,I,11
bwv407.mxl,i5,IV,IV7,IV,I,2
bwv407.mxl,vii/o43,ii6,V,V7,I,4
bwv407.mxl,iii43,V6/ii,ii,V6/ii,ii,6
bwv407.mxl,ii/IV,bVII/IV,vi/o65b3,V/V,V,8
bwv407.mxl,ii6/IV,vi7,v43/IV,IV6,I,10
bwv407.mxl,iii43,V6,I,viio7/ii,ii,12
bwv407.mxl,V7,viio6/IV,ii/IV,V/ii,V/ii,14
bwv407.mxl,viio6,ii,V,i43,I,16
bwv407.mxl,vi/o7b53,V7/V,IV+6/IV,V/V,V,20
bwv407.mxl,V6/V,V,iii65,V7,I,27
bwv408.mxl,I,i,V6,i,i,1
bwv408.mxl,i6,V,bVI#7#3,iv6,V,3
bwv408.mxl,bVII6/IV,bVII/IV,bVII6,bIII,bIII,4
bwv408.mxl,bIII64,iv6b5,bVII,bVII7#5#3,bIII,6
bwv408.mxl,bIII,bIII,viio6,i,i,7
bwv408.mxl,ib64b3,bVII64,IV,IVb753,bVII,9
bwv408.mxl,bVII,bVII#6#42,bIII6,#I75#3/--iii,bVI,10
bwv408.mxl,ii/o43,i64,V,V7,I,12
bwv409.mxl,I6,V,I,vi6,V,2
bwv409.mxl,iii43,V6,I,V,I,3
bwv409.mxl,V6,I,I7,I,V,6
bwv409.mxl,V/vi,vi,III+#642/vi,vi6,V/vi,9
bwv409.mxl,I6,V,I6,i5,V,11
bwv409.mxl,I,I,V,i43,I,12
bwv410.mxl,iv6,viio42,i64,ivb75,V,2
bwv410.mxl,bVI6,bVI#75#3,iv6b5,bVII,bIII,5
bwv410.mxl,iv6b5,iio6,bIII6,biii5,bVII,8
bwv410.mxl,VII/--iii,##iii/o6b5b3/--iii,I,Ib753,iv,10
bwv410.mxl,bIII6,iv6b5,bVII,bIII,bIII,12
bwv410.mxl,i64,ii/o65b3,V,V7,I,15
bwv412.mxl,i,V6,V6,V65,i,1
bwv412.mxl,III6,iv7,bVII43,iio6,III,3
bwv412.mxl,III,bVII6,bVII6,bVII65,III,4
bwv412.mxl,ii/o65,iio6,iv7,V,V,6
bwv412.mxl,IV75#3,bVII,iii43,IV,bVII,9
bwv412.mxl,bVII,bVII42,III6,bVII6,III,10
bwv412.mxl,V/V,v,v4,V/V,V,12
bwv412.mxl,V,V6#42,i6,V6,i,13
bwv412.mxl,i6,i,i4,V,I,15
bwv414.mxl,IV6,IV/IV,IV7/IV,I,IV,2
bwv414.mxl,I6,i4,V,V7,I,5
bwv414.mxl,V42/V,V6,vi7,viio6/V,V,7
bwv414.mxl,I6,i4,V,V7,I,10
bwv415.mxl,V43,IV6,I,ii42,I,2
bwv415.mxl,vi,vi42,viiob753/V,V,I,4
bwv415.mxl,iii7,viio/V,V,V6/iii,iii,6
bwv415.mxl,V6,vi65,ii,ii7,V,8
bwv415.mxl,I6,vii/o42/IV,V65/ii,ii,V/ii,10
bwv415.mxl,ii65,ii7,V,V7,I,12
bwv416.mxl,viio#63,i6,i64,V,i,2
bwv416.mxl,III,bVI,ii/o43,iv6,V,4
bwv416.mxl,iio6,viiob753/V,V65/V,V,i,6
bwv416.mxl,V7/V,III,i6,V/V,v,8
bwv416.mxl,i,i42,bVI7,bVII7,III,10
bwv416.mxl,viiob753/V,V,III+65#3,V75#3,I,12
bwv417.mxl,IV6,IV,V/V,V7/V,v,2
bwv417.mxl,viio7,V65,V6,V65,i,4
bwv417.mxl,iii4,bVII,v6,bVII7,III,6
bwv417.mxl,bVII6,IV,bvii4#3,IV75#3,bVII,8
bwv417.mxl,V6/V,v,V/V,V7/V,v,10
bwv417.mxl,ii/o65,i64,iio6,V75#3,I,12
bwv418.mxl,bVII,v6,V6/V,V65/V,v,2
bwv418.mxl,IV6,bVII,V6,viio,i,4
bwv418.mxl,ii/o65,V,ii/o43,iv6,v,6
bwv418.mxl,I65,ii6,v42,V65/V,V,8
bwv418.mxl,IV65,III64,bVII7,bVII,III,10
bwv418.mxl,v6,IV6,IV6,IV7#3,bVII,12
bwv418.mxl,V6/V,#iii/o6b5b3,V43/V,viio6/V,v,14
bwv418.mxl,i64,iio6,V,V,I,16
bwv419.mxl,bVII,v6,V6/V,viio/V,v,2
bwv419.mxl,ii/o65,V,V75#3,i,i,4
bwv419.mxl,viio7,vii7,i,vio#63,V,6
bwv419.mxl,i64,v,IV6,IV#3,bVII,8
bwv419.mxl,V6/V,V7/V,#iii/o7,viio/V,v,10
bwv419.mxl,ii/o43,i64,V,V75#3,i,12
bwv420.mxl,vi/o6#43,viio#63,i,iv43,V,2
bwv420.mxl,##iii/ob6b42/-iii,I65,ii/o65,I,iv,4
bwv420.mxl,V,vi/o7,viio,iv43,V,6
bwv420.mxl,bVII,bVII42,III6,III,bVI,8
bwv420.mxl,i64,vi/o64#2,V,V75#3,I,10
bwv421.mxl,V,##iob7b53/-iii,iv,viiob753/V,V,2
bwv421.mxl,#iiio6,iv6,bVII7,I,iv,4
bwv421.mxl,vi/o6#43,viio#63,i,iv43,V,6
bwv421.mxl,#v/-iii,#I75#3/-iii,bVI43,III,bVI,8
bwv421.mxl,ii/o43,i6,V,V75#3,I,10
bwv423.mxl,i7,iio6,iv7,V,V,2
bwv423.mxl,iv65,V6,V6,i,V,4
bwv423.mxl,i7,V6/V,V65/V,V,V,6
bwv423.mxl,bVII6,III,bVII,bVII7,III,8
bwv423.mxl,iio6,III6,III64,bVII,bVII,10
bwv423.mxl,iv6,IV6,IV65,bVII,bVII,12
bwv423.mxl,V,i,i42,iv6,V,14
bwv423.mxl,viiob753/V,V,V,i4#3,i,16
bwv424.mxl,i,III+6,V,V75#3,i,2
bwv424.mxl,i,ii/o43,iv6,V,V,3
bwv424.mxl,i,bVII6,iio,bVII65,III,5
bwv424.mxl,bVII6,III,III6,#I65/-iii,bVI,6
bwv424.mxl,v43,i,V,V75#3,I,10
bwv425.mxl,vi/o#653,vi/o7,V/V,V7/V,v,3
bwv425.mxl,iio6,iv,bVII,iii43,III,6
bwv425.mxl,viio6/V,vi,V/V,i43/V,v,9
bwv425.mxl,viio#63,ii,V6#42,i4#3,i,12
bwv425.mxl,viio#63,ii,V,i4#3,bVI,14
bwv425.mxl,vi,V/V,V/V,V7/V,V,16
bwv425.mxl,iio6,iv,bVII7,iii43,III,19
bwv425.mxl,viio#63,i,V#3,V7#3,bVI,21
bwv425.mxl,viiob753/V,V64,V,III+65#3,I,25
bwv426.mxl,V42,I6,I65,IV,I,3
bwv426.mxl,iii42,vi6,vi,vi6,V/vi,6
bwv426.mxl,vii7/V,V6/V,III+43/vi,V6/vi,vi,8
bwv426.mxl,iii43/V,I6,I,V/V,V,10
bwv426.mxl,vi,I42,V42/V,V/V,V,13
bwv426.mxl,I,I7,V/V,V7/V,iii,15
bwv426.mxl,ii,V7,iii6,V,I,17
bwv427.mxl,I6b5,IV,vi43,viio6,I,2
bwv427.mxl,I65,vi65,II,II75#3,V,4
bwv427.mxl,iii6,IV65,V65,I,V,6
bwv427.mxl,ii7,ii,ii7,V7,I,8
bwv427.mxl,V,vi65,V/V,V7/V,V,10
bwv427.mxl,I64,ii65,V,V7,I,14
bwv428.mxl,viio6,I,V65,I,IV,2
bwv428.mxl,ii43,viio/IV,IV7,V7,I,4
bwv428.mxl,iii43,vi6,V#3/vi,V7#3/vi,vi,6
bwv428.mxl,I,vi6,viio7/ii,V7,I,8
bwv428.mxl,v43,I,iii42,I6,IV,10
bwv428.mxl,iii6,V7,I,V7/V,V,12
bwv428.mxl,ii65,ii7,V,V7,I,15
bwv429.mxl,viio6,ii,V6/vi,V65/vi,vi,2
bwv429.mxl,V,I6,ii7,V7,I,4
bwv429.mxl,I,V7/IV,vi65,Ib753,IV,6
bwv429.mxl,ii,i#753/ii,ii,viio#43/vi,V/ii,8
bwv429.mxl,vi,V6/vi,V6/vi,iii5,vi,10
bwv429.mxl,I6,I7,V/V,V7/V,V,12
bwv429.mxl,vi42,IV7,V,V7,I,15
bwv430.mxl,vi,V6,I,V42/IV,IV,2
bwv430.mxl,V65/ii,ii,ii,V43,vi,4
bwv430.mxl,vi,ii6,vi6,V/vi,vi,6
bwv430.mxl,viio6,ii,V7,V7,I,8
bwv430.mxl,I,V7/IV,vii/o42/IV,viio/IV,IV,10
bwv430.mxl,V65/V,V,vi65,V64/V,V,12
bwv430.mxl,viio6,ii,V,V,I,15
bwv431.mxl,ii6,V,V,V7,I,3
bwv431.mxl,V,V42,I6,i5,V,5
bwv431.mxl,vi6,I,V/V,V7/V,V,7
bwv431.mxl,IV6,I6,V,V7,I,9
bwv432.mxl,iii,ii6,iii65,V,I,2
bwv432.mxl,V42,I,I7,I,V,4
bwv432.mxl,vi65,vi7,vi7,V/V,V,6
bwv432.mxl,I6,V7,iii65,V7,I,8
bwv433.mxl,I42,vi,vi,V,I,2
bwv433.mxl,I,ii7,viio6,I6,V,3
bwv433.mxl,vi7,vi7,V43/V,viio6/V,V,6
bwv433.mxl,ii65,V,iii6,V7,I,8
bwv433.mxl,IV6,V65,I,V,V,10
bwv433.mxl,V65/vi,iii7,I42,vi6,V/vi,11
bwv433.mxl,vii/o65,V/vi,III+6/vi,V7#3/vi,vi,14
bwv433.mxl,ii65,V,iii6,V7,I,15
bwv433.mxl,vi6,ii42,V65,I,V,17
bwv433.mxl,ii7,I,IV64,vi6,V,19
bwv433.mxl,ii65,V,iii6,V7,I,21
bwv434.mxl,V6/V,V,III+6,V7#3,i,5
bwv434.mxl,iv65,iv7,bVII,bVII7,III,7
bwv434.mxl,viiob753/V,V65/V,V,V75#3,I,9
bwv435.mxl,i,III+#642,i6,i,V,2
bwv435.mxl,V65/V,V65/V,V,V75#3,i,3
bwv435.mxl,III,III,III,III6,bVII,5
bwv435.mxl,iv65,iv7,bVII,bVII7,III,6
bwv435.mxl,bVI7,iio6,III,III6,bVII,9
bwv435.mxl,viiob753/V,V65/V,V,V75#3,I,11
bwv436.mxl,viio6/V,iii,vi65,V/V,V,2
bwv436.mxl,I6,V,V/V,V7/V,V,4
bwv436.mxl,I,I,V,V7,I,6
bwv436.mxl,V,V7,I,V6,I,7
bwv436.mxl,I,V6,I,V,I,8
bwv436.mxl,vii/o43,ii65,V,V7,I,12
bwv436.mxl,I,V65/V,V,V7,I,14
bwv437.mxl,V,i,i6,i,V,3
bwv437.mxl,V,III+6,V7#3,i,i,5
bwv437.mxl,bIII+6/V,i7,V/V,V7/V,v,7
bwv437.mxl,i,i6,i,V,V,10
bwv437.mxl,i6,ii/o65,V,V75#3,i,12
bwv437.mxl,I6,I7#3,iv,I,I,15
bwv437.mxl,V6#42,i6,i,viio64b3/V,V,17
bwv437.mxl,i6,V/V,V7/V,v,v,20
bwv437.mxl,V,i,i6,vio#63,v,23
bwv437.mxl,ii/o7,v,v7,i,i,26
bwv437.mxl,IV,bVII6,ii,bVII#73,III,28
bwv437.mxl,bVI,ii/o65,V,V75#3,bVI,29
bwv437.mxl,V,III+6,V7#3,I,I,32
bwv438.mxl,V,I,I7,V/V,V,2
bwv438.mxl,V6,v5,I,V7,I,4
bwv438.mxl,I6,viio7/ii,III+#642/ii,ii6,V/ii,6
bwv438.mxl,vi,ii7,V,V7,I,8
